PO_Number,Vendor_No,Unit_Price,Order_Date,Received_Date,Qty_Ordered,Qty_Received,Base_Unit_Price,Product_Code,Ordered_Value,Currency,Part_No
11090397,MANU123,35.23,2021-07-20,2021-07-26,10,10,42.28,MATS,15415.92,USD,111MedPol23ER
11090397,MANU123,41.19,2021-07-20,2021-07-26,5,5,49.43,MATS,15415.92,USD,111DeePol27ER
11090397,MANU123,39.77,2021-07-20,2021-07-26,5,5,47.72,MATS,15415.92,USD,111DeePol27LR
11090397,MANU123,56.09,2021-07-20,2021-07-26,6,6,67.31,MATS,15415.92,USD,111AllPol23ER
11090397,MANU123,45.67,2021-07-20,2021-07-26,5,5,54.8,MATS,15415.92,USD,111DeePol27ER
11090397,MANU123,43.66,2021-07-20,2021-07-26,5,5,52.39,MATS,15415.92,USD,111DeePol27LR
11090397,MANU123,19.41,2021-07-20,2021-07-26,10,10,23.29,MATS,15415.92,USD,113LowPVC25LV
11090397,MANU123,24.66,2021-07-20,2021-07-26,35,35,29.59,MATS,15415.92,USD,118MedPol23ER
11090397,MANU123,28.2,2021-07-20,2021-07-26,5,5,33.84,MATS,15415.92,USD,118DeePol27ER
11090397,MANU123,18.92,2021-07-20,2021-07-26,5,5,22.7,MATS,15415.92,USD,121HFPol009R
11090397,MANU123,30.21,2021-07-20,2021-07-26,10,10,36.25,MATS,15415.92,USD,121HFPol0ERA
11090397,MANU123,40.21,2021-07-20,2021-07-26,2,2,48.25,MATS,15415.92,USD,121HFPol19ER
11090397,MANU123,33.73,2021-07-20,2021-07-26,10,10,40.48,MATS,15415.92,USD,121HFPol0ERA
11090397,MANU123,20.43,2021-07-20,2021-07-26,175,175,24.52,MATS,15415.92,USD,121HarPVC20EV
11090397,MANU123,70.64,2021-07-20,2021-07-26,4,4,84.77,MATS,15415.92,USD,121HarPol19ER
11090397,MANU123,58.08,2021-07-20,2021-07-26,5,5,69.7,MATS,15415.92,USD,123HarPVC20LV
11090397,MANU123,17.71,2021-07-20,2021-07-26,25,25,21.25,MATS,15415.92,USD,123HarPVC20LV
11090397,MANU123,61.21,2021-07-20,2021-07-26,5,5,73.45,MATS,15415.92,USD,123BlPVCHLBV
11090397,MANU123,73.95,2021-07-20,2021-07-26,10,10,88.74,MATS,15415.92,USD,124BlPVCHLBV
11090397,MANU123,23.05,2021-07-20,2021-07-26,20,20,27.66,MATS,15415.92,USD,128HarPol19ER
11090397,MANU123,12.84,2021-07-20,2021-07-26,200,200,15.41,MATS,15415.92,USD,129HarPVC20LV
11090397,MANU123,20.07,2021-07-20,2021-07-26,10,10,24.08,MATS,15415.92,USD,ECORecRec48LP
11090397,MANU123,29.41,2021-07-20,2021-07-26,30,30,35.29,MATS,15415.92,USD,ECORecRec51LP
11090397,MANU123,32.8,2021-07-20,2021-07-26,30,30,39.36,MATS,15415.92,USD,ECOEvRec48EP
11090397,MANU123,4.6,2021-07-20,2021-07-26,30,30,5.52,DESK,15415.92,USD,FBUMatAnt436B
11090397,MANU123,15.42,2021-07-20,2021-07-26,30,30,18.5,MATS,15415.92,USD,FCAAnAnt24GY
11090397,MANU123,19.98,2021-07-20,2021-07-26,10,10,23.98,MATS,15415.92,USD,FCAAnAnt32GY
11090397,MANU123,14.13,2021-07-20,2021-07-26,1,1,16.96,DESK,15415.92,USD,FCVTeTem14WG
11090397,MANU123,28.97,2021-07-20,2021-07-26,1,1,34.76,MATS,15415.92,USD,FPDCrDes24CV
11090397,MANU123,2.65,2021-07-20,2021-07-26,30,30,3.18,DESK,15415.92,USD,FPDCrDes36CV
11090397,MANU123,4.58,2021-07-20,2021-07-26,30,30,5.5,DESK,15415.92,USD,FPRPreEnt60CH
11090397,MANU123,35.05,2021-07-20,2021-07-26,2,2,42.06,MATS,15415.92,USD,M124Pol95ER
700626,MANU456,84.66,2021-08-10,2021-08-27,2,2,84.66,MATS,812.17,,FNEWiEnt36CH
700627,MANU456,27.68,2021-08-11,2021-09-17,5,5,35.71,MATS,3018.8,USD,FLIPEnt648B
700630,MANU456,41.52,2021-08-16,2021-09-17,10,10,53.56,MATS,3341.05,USD,FLIPEnt672B
700628,MANU456,84.66,2021-08-16,2021-11-08,5,5,84.66,MATS,2556.43,,FMTPrEnt239B
700628,MANU456,93.14,2021-08-16,2021-11-08,2,2,93.14,MATS,2556.43,,FNEWiEnt36CH
11090425,MANU123,25.05,2021-08-17,2021-08-23,5,5,30.31,MATS,17294.17,USD,111MedPol009R
11090425,MANU123,41.19,2021-08-17,2021-08-23,15,15,49.84,MATS,17294.17,USD,111DeePol27ER
11090425,MANU123,39.77,2021-08-17,2021-08-23,10,10,48.12,MATS,17294.17,USD,111DeePol27LR
11090425,MANU123,21.88,2021-08-17,2021-08-23,35,35,26.47,MATS,17294.17,USD,111LowPVC25EV
11090425,MANU123,45.67,2021-08-17,2021-08-23,15,15,55.26,MATS,17294.17,USD,111DeePol27ER
11090425,MANU123,43.66,2021-08-17,2021-08-23,15,15,52.83,MATS,17294.17,USD,111DeePol27LR
11090425,MANU123,21.75,2021-08-17,2021-08-23,1,1,26.32,MATS,17294.17,USD,112MedPol23ER
11090425,MANU123,19.41,2021-08-17,2021-08-23,15,15,23.49,MATS,17294.17,USD,113LowPVC25LV
11090425,MANU123,19.79,2021-08-17,2021-08-23,5,5,23.95,MATS,17294.17,USD,114BlPVCLEBV
11090425,MANU123,23.05,2021-08-17,2021-08-23,5,5,27.89,MATS,17294.17,USD,118MedPol23ER
11090425,MANU123,28.2,2021-08-17,2021-08-23,15,15,34.12,MATS,17294.17,USD,118DeePol27ER
11090425,MANU123,18.92,2021-08-17,2021-08-23,15,15,22.89,MATS,17294.17,USD,121HFPol009R
11090425,MANU123,26.1,2021-08-17,2021-08-23,5,5,31.58,MATS,17294.17,USD,121HFPol0ERA
11090425,MANU123,33.73,2021-08-17,2021-08-23,20,20,40.81,MATS,17294.17,USD,121HFPol0ERA
11090425,MANU123,70.64,2021-08-17,2021-08-23,4,4,85.47,MATS,17294.17,USD,121HarPol19ER
11090425,MANU123,61.21,2021-08-17,2021-08-23,15,15,74.06,MATS,17294.17,USD,123BlPVCHLBV
11090425,MANU123,73.95,2021-08-17,2021-08-23,15,15,89.48,MATS,17294.17,USD,124BlPVCHLBV
11090425,MANU123,23.05,2021-08-17,2021-08-23,45,45,27.89,MATS,17294.17,USD,128HarPol19ER
11090425,MANU123,19.02,2021-08-17,2021-08-23,5,5,23.01,MATS,17294.17,USD,128HarPol0ERA
11090425,MANU123,21.75,2021-08-17,2021-08-23,20,20,26.32,MATS,17294.17,USD,128HarPol0ERA
11090425,MANU123,25.58,2021-08-17,2021-08-23,40,40,30.95,MATS,17294.17,USD,311AntPVC26EV
11090425,MANU123,21.05,2021-08-17,2021-08-23,5,5,25.47,MATS,17294.17,USD,319AntPVC26LV
11090425,MANU123,17.54,2021-08-17,2021-08-23,15,15,21.22,MATS,17294.17,USD,ECORecRec48EP
11090425,MANU123,29.41,2021-08-17,2021-08-23,45,45,35.59,MATS,17294.17,USD,ECORecRec51LP
11090425,MANU123,32.8,2021-08-17,2021-08-23,40,40,39.69,MATS,17294.17,USD,ECOEvRec48EP
11090425,MANU123,4.51,2021-08-17,2021-08-23,40,40,5.46,DESK,17294.17,USD,FBUMatAnt436B
11090425,MANU123,13.44,2021-08-17,2021-08-23,15,15,16.26,MATS,17294.17,USD,FBUMatAnt660B
11090425,MANU123,70.31,2021-08-17,2021-08-23,1,1,85.08,MATS,17294.17,USD,FCAAnAnt24BK
11090425,MANU123,15.42,2021-08-17,2021-08-23,35,35,18.66,MATS,17294.17,USD,FCAAnAnt24GY
11090425,MANU123,19.98,2021-08-17,2021-08-23,40,40,24.18,MATS,17294.17,USD,FCAAnAnt32GY
11090425,MANU123,49.08,2021-08-17,2021-08-23,5,5,59.39,MATS,17294.17,USD,FCAAntAnt2535
11090425,MANU123,14.13,2021-08-17,2021-08-23,10,10,17.1,DESK,17294.17,USD,FCVTeTem14WG
11090425,MANU123,19.02,2021-08-17,2021-08-23,30,30,23.01,DESK,17294.17,USD,FCVTeTem23WG
11090425,MANU123,28.97,2021-08-17,2021-08-23,5,5,35.05,MATS,17294.17,USD,FPDCrDes24CV
11090425,MANU123,2.65,2021-08-17,2021-08-23,60,60,3.21,DESK,17294.17,USD,FPDCrDes36CV
11090425,MANU123,4.58,2021-08-17,2021-08-23,30,30,5.54,DESK,17294.17,USD,FPRPreEnt60CH
11090425,MANU123,81.71,2021-08-17,2021-08-23,2,2,98.87,MATS,17294.17,USD,FICInAnt660B
11090425,MANU123,98.78,2021-08-17,2021-08-23,4,4,119.52,MATS,17294.17,USD,FICInAnt60BY
11090425,MANU123,62.73,2021-08-17,2021-08-23,1,1,75.9,MATS,17294.17,USD,FMTPrEnt432B
700631,MANU456,84.66,2021-08-19,2021-10-22,3,3,84.66,MATS,2120.01,,FMTPrEnt239B
700634,MANU456,27.68,2021-08-31,2021-11-15,15,15,34.88,MATS,5956.42,USD,FLIPEnt648B
11090439,MANU123,51.68,2021-08-31,2021-09-07,5,5,65.63,MATS,9562.88,USD,112MedPol23ER
11090439,MANU123,19.41,2021-08-31,2021-09-07,10,10,24.65,MATS,9562.88,USD,113LowPVC25LV
11090439,MANU123,23.05,2021-08-31,2021-09-07,10,10,29.27,MATS,9562.88,USD,118MedPol23ER
11090439,MANU123,28.2,2021-08-31,2021-09-07,15,15,35.81,MATS,9562.88,USD,118DeePol27ER
11090439,MANU123,18.92,2021-08-31,2021-09-07,5,5,24.03,MATS,9562.88,USD,121HFPol009R
11090439,MANU123,40.21,2021-08-31,2021-09-07,20,20,51.07,MATS,9562.88,USD,121HFPol19ER
11090439,MANU123,33.73,2021-08-31,2021-09-07,15,15,42.84,MATS,9562.88,USD,121HFPol0ERA
11090439,MANU123,70.64,2021-08-31,2021-09-07,2,2,89.71,MATS,9562.88,USD,121HarPol19ER
11090439,MANU123,28.36,2021-08-31,2021-09-07,20,20,36.02,MATS,9562.88,USD,122PolPol19ER
11090439,MANU123,58.08,2021-08-31,2021-09-07,1,1,73.76,MATS,9562.88,USD,123HarPVC20LV
11090439,MANU123,14.6,2021-08-31,2021-09-07,5,5,18.54,MATS,9562.88,USD,124StuPVC0PRV
11090439,MANU123,73.95,2021-08-31,2021-09-07,5,5,93.92,MATS,9562.88,USD,124BlPVCHLBV
11090439,MANU123,21.75,2021-08-31,2021-09-07,10,10,27.62,MATS,9562.88,USD,128HarPol0ERA
11090439,MANU123,25.58,2021-08-31,2021-09-07,20,20,32.49,MATS,9562.88,USD,311AntPVC26EV
11090439,MANU123,21.05,2021-08-31,2021-09-07,5,5,26.73,MATS,9562.88,USD,319AntPVC26LV
11090439,MANU123,17.54,2021-08-31,2021-09-07,5,5,22.28,MATS,9562.88,USD,ECORecRec48EP
11090439,MANU123,29.41,2021-08-31,2021-09-07,20,20,37.35,MATS,9562.88,USD,ECORecRec51LP
11090439,MANU123,32.8,2021-08-31,2021-09-07,10,10,41.66,MATS,9562.88,USD,ECOEvRec48EP
11090439,MANU123,4.51,2021-08-31,2021-09-07,120,120,5.73,DESK,9562.88,USD,FBUMatAnt436B
11090439,MANU123,13.44,2021-08-31,2021-09-07,5,5,17.07,MATS,9562.88,USD,FBUMatAnt660B
11090439,MANU123,19.35,2021-08-31,2021-09-07,5,5,24.57,MATS,9562.88,USD,FCAPoAntA12S
11090439,MANU123,21.66,2021-08-31,2021-09-07,5,5,27.51,MATS,9562.88,USD,FCAAnAnt24BK
11090439,MANU123,15.42,2021-08-31,2021-09-07,25,25,19.58,MATS,9562.88,USD,FCAAnAnt24GY
11090439,MANU123,19.98,2021-08-31,2021-09-07,25,25,25.37,MATS,9562.88,USD,FCAAnAnt32GY
11090439,MANU123,19.21,2021-08-31,2021-09-07,30,30,24.4,MATS,9562.88,USD,FCAAntAnt2535
11090439,MANU123,14.13,2021-08-31,2021-09-07,20,20,17.95,DESK,9562.88,USD,FCVTeTem14WG
11090439,MANU123,19.02,2021-08-31,2021-09-07,15,15,24.16,DESK,9562.88,USD,FCVTeTem23VP
11090439,MANU123,19.24,2021-08-31,2021-09-07,2,2,24.43,MATS,9562.88,USD,FPDBlDes24BV
11090439,MANU123,2.65,2021-08-31,2021-09-07,60,60,3.37,DESK,9562.88,USD,FPDBlDes36BV
11090439,MANU123,81.71,2021-08-31,2021-09-07,1,1,103.77,MATS,9562.88,USD,FICInAnt660B
11090439,MANU123,98.78,2021-08-31,2021-09-07,3,3,125.45,MATS,9562.88,USD,FICInAnt60BY
700637,MANU456,84.66,2021-09-08,2021-09-20,3,3,84.66,MATS,869.3,,FMTPrEnt239B
700637,MANU456,60.88,2021-09-08,2021-09-20,1,1,60.88,MATS,869.3,,FMTPrEnt672B
11090453,MANU123,32.53,2021-09-14,2021-09-20,10,10,41.96,MATS,8892.76,USD,111MedPol23LR
11090453,MANU123,39.77,2021-09-14,2021-09-20,5,5,51.3,MATS,8892.76,USD,111DeePol27LR
11090453,MANU123,56.09,2021-09-14,2021-09-20,1,1,72.36,MATS,8892.76,USD,111AllPol23ER
11090453,MANU123,45.67,2021-09-14,2021-09-20,5,5,58.91,MATS,8892.76,USD,111DeePol27ER
11090453,MANU123,43.66,2021-09-14,2021-09-20,5,5,56.32,MATS,8892.76,USD,111DeePol27LR
11090453,MANU123,14.6,2021-09-14,2021-09-20,5,5,18.83,MATS,8892.76,USD,114BlPVCLLBV
11090453,MANU123,19.79,2021-09-14,2021-09-20,5,5,25.53,MATS,8892.76,USD,114BlPVCLEBV
11090453,MANU123,18.92,2021-09-14,2021-09-20,5,5,24.41,MATS,8892.76,USD,121HFPol009R
11090453,MANU123,20.14,2021-09-14,2021-09-20,1,1,25.98,MATS,8892.76,USD,121HFPol0ERA
11090453,MANU123,50.17,2021-09-14,2021-09-20,7,7,64.72,MATS,8892.76,USD,121HarPol19ER
11090453,MANU123,70.64,2021-09-14,2021-09-20,1,1,91.13,MATS,8892.76,USD,121HarPol19ER
11090453,MANU123,58.08,2021-09-14,2021-09-20,3,3,74.92,MATS,8892.76,USD,123HarPVC20LV
11090453,MANU123,61.21,2021-09-14,2021-09-20,20,20,78.96,MATS,8892.76,USD,123BlPVCHLBV
11090453,MANU123,14.6,2021-09-14,2021-09-20,5,5,18.83,MATS,8892.76,USD,124StuPVC0PRV
11090453,MANU123,73.95,2021-09-14,2021-09-20,20,20,95.4,MATS,8892.76,USD,124BlPVCHLBV
11090453,MANU123,23.05,2021-09-14,2021-09-20,15,15,29.73,MATS,8892.76,USD,128HarPol19ER
11090453,MANU123,19.02,2021-09-14,2021-09-20,15,15,24.54,MATS,8892.76,USD,128HarPol0ERA
11090453,MANU123,21.75,2021-09-14,2021-09-20,15,15,28.06,MATS,8892.76,USD,128HarPol0ERA
11090453,MANU123,21.05,2021-09-14,2021-09-20,5,5,27.15,MATS,8892.76,USD,319AntPVC26LV
11090453,MANU123,29.41,2021-09-14,2021-09-20,5,5,37.94,MATS,8892.76,USD,ECORecRec51LP
11090453,MANU123,32.8,2021-09-14,2021-09-20,10,10,42.31,MATS,8892.76,USD,ECOEvRec48EP
11090453,MANU123,13.44,2021-09-14,2021-09-20,35,35,17.34,MATS,8892.76,USD,FBUMatAnt660B
11090453,MANU123,19.35,2021-09-14,2021-09-20,3,3,24.96,MATS,8892.76,USD,FCAPoAntA12S
11090453,MANU123,15.42,2021-09-14,2021-09-20,15,15,19.89,MATS,8892.76,USD,FCAAnAnt24GY
11090453,MANU123,19.98,2021-09-14,2021-09-20,20,20,25.77,MATS,8892.76,USD,FCAAnAnt32GY
11090453,MANU123,14.13,2021-09-14,2021-09-20,20,20,18.23,DESK,8892.76,USD,FCVTeTem14WG
11090453,MANU123,19.02,2021-09-14,2021-09-20,30,30,24.54,DESK,8892.76,USD,FCVTeTem23VP
11090453,MANU123,9.89,2021-09-14,2021-09-20,5,5,12.76,MATS,8892.76,USD,FDCAdvEnt72CH
11090453,MANU123,35.05,2021-09-14,2021-09-20,1,1,45.21,MATS,8892.76,USD,M124Pol95ER
11090453,MANU123,98.78,2021-09-14,2021-09-20,2,2,127.43,MATS,8892.76,USD,FICInAnt60BY
700641,MANU123,26.16,2021-09-15,2022-02-18,120,120,33.22,MATS,75775.36,USD,111MedPol23ER
700641,MANU123,15.26,2021-09-15,2022-02-18,200,200,19.38,MATS,75775.36,USD,111LowPVC25EV
700641,MANU123,12.56,2021-09-15,2022-02-18,200,200,15.95,MATS,75775.36,USD,113LowPVC25LV
700641,MANU123,17.26,2021-09-15,2022-02-18,300,300,21.92,MATS,75775.36,USD,118MedPol23ER
700641,MANU123,20.78,2021-09-15,2022-02-18,120,120,26.39,MATS,75775.36,USD,118DeePol27ER
700641,MANU123,8.74,2021-09-15,2022-02-18,400,400,11.1,MATS,75775.36,USD,119LowPVC25LV
700641,MANU123,13.18,2021-09-15,2022-02-18,1942,1942,16.74,MATS,75775.36,USD,121HarPVC20EV
700641,MANU123,10.8,2021-09-15,2022-02-18,400,400,13.72,MATS,75775.36,USD,123HarPVC20LV
700641,MANU123,7.56,2021-09-15,2022-02-18,1200,1200,9.6,MATS,75775.36,USD,129HarPVC20LV
700641,MANU123,12.48,2021-09-15,2022-02-18,200,200,15.85,MATS,75775.36,USD,319AntPVC26LV
700641,MANU123,22.54,2021-09-15,2022-02-18,300,300,28.63,MATS,75775.36,USD,ECORecRec51LP
700641,MANU123,25.53,2021-09-15,2022-02-18,300,300,32.42,MATS,75775.36,USD,ECOEvRec48EP
11090467,MANU123,39.77,2021-09-28,2021-10-05,5,5,51.7,MATS,7735.16,USD,111DeePol27LR
11090467,MANU123,21.88,2021-09-28,2021-10-05,10,10,28.44,MATS,7735.16,USD,111LowPVC25EV
11090467,MANU123,45.67,2021-09-28,2021-10-05,5,5,59.37,MATS,7735.16,USD,111DeePol27ER
11090467,MANU123,43.66,2021-09-28,2021-10-05,5,5,56.76,MATS,7735.16,USD,111DeePol27LR
11090467,MANU123,19.41,2021-09-28,2021-10-05,40,40,25.23,MATS,7735.16,USD,113LowPVC25LV
11090467,MANU123,28.2,2021-09-28,2021-10-05,5,5,36.66,MATS,7735.16,USD,118DeePol27ER
11090467,MANU123,18.92,2021-09-28,2021-10-05,5,5,24.6,MATS,7735.16,USD,121HFPol009R
11090467,MANU123,26.1,2021-09-28,2021-10-05,5,5,33.93,MATS,7735.16,USD,121HFPol0ERA
11090467,MANU123,40.21,2021-09-28,2021-10-05,6,6,52.27,MATS,7735.16,USD,121HFPol19ER
11090467,MANU123,50.17,2021-09-28,2021-10-05,2,2,65.22,MATS,7735.16,USD,121HarPol19ER
11090467,MANU123,70.64,2021-09-28,2021-10-05,4,4,91.83,MATS,7735.16,USD,121HarPol19ER
11090467,MANU123,14.6,2021-09-28,2021-10-05,5,5,18.98,MATS,7735.16,USD,124StuPVC0PRV
11090467,MANU123,23.05,2021-09-28,2021-10-05,20,20,29.97,MATS,7735.16,USD,128HarPol19ER
11090467,MANU123,19.02,2021-09-28,2021-10-05,5,5,24.73,MATS,7735.16,USD,128HarPol0ERA
11090467,MANU123,21.75,2021-09-28,2021-10-05,10,10,28.28,MATS,7735.16,USD,128HarPol0ERA
11090467,MANU123,17.54,2021-09-28,2021-10-05,5,5,22.8,MATS,7735.16,USD,ECORecRec48EP
11090467,MANU123,20.07,2021-09-28,2021-10-05,5,5,26.09,MATS,7735.16,USD,ECORecRec51EP
11090467,MANU123,29.41,2021-09-28,2021-10-05,40,40,38.23,MATS,7735.16,USD,ECORecRec51LP
11090467,MANU123,32.8,2021-09-28,2021-10-05,5,5,42.64,MATS,7735.16,USD,ECORecRec60EP
11090467,MANU123,13.44,2021-09-28,2021-10-05,20,20,17.47,MATS,7735.16,USD,FBUMatAnt660B
11090467,MANU123,19.35,2021-09-28,2021-10-05,5,5,25.16,MATS,7735.16,USD,FCAPoAntA12S
11090467,MANU123,15.42,2021-09-28,2021-10-05,35,35,20.05,MATS,7735.16,USD,FCAAnAnt24GY
11090467,MANU123,19.98,2021-09-28,2021-10-05,10,10,25.97,MATS,7735.16,USD,FCAAnAnt32GY
11090467,MANU123,32.29,2021-09-28,2021-10-05,15,15,41.98,MATS,7735.16,USD,FCVFaTem836A
11090467,MANU123,13.01,2021-09-28,2021-10-05,5,5,16.91,PRES,7735.16,USD,FCVLaSte836A
11090467,MANU123,19.24,2021-09-28,2021-10-05,5,5,25.01,MATS,7735.16,USD,FPDBlDes24BV
11090467,MANU123,2.65,2021-09-28,2021-10-05,90,90,3.45,DESK,7735.16,USD,FPDBlDes36BV
700648,MANU456,60.88,2021-10-01,2021-10-19,4,4,60.88,MATS,2767.86,,FMTPrEnt672B
11101921,MANU123,41.19,2021-10-20,2021-10-25,10,10,52.31,MATS,14355.89,USD,111DeePol27ER
11101921,MANU123,39.77,2021-10-20,2021-10-25,10,10,50.51,MATS,14355.89,USD,111DeePol27LR
11101921,MANU123,21.88,2021-10-20,2021-10-25,10,10,27.79,MATS,14355.89,USD,111LowPVC25EV
11101921,MANU123,45.67,2021-10-20,2021-10-25,5,5,58,MATS,14355.89,USD,111DeePol27ER
11101921,MANU123,43.66,2021-10-20,2021-10-25,10,10,55.45,MATS,14355.89,USD,111DeePol27LR
11101921,MANU123,51.68,2021-10-20,2021-10-25,10,10,65.63,MATS,14355.89,USD,112MedPol23ER
11101921,MANU123,19.41,2021-10-20,2021-10-25,5,5,24.65,MATS,14355.89,USD,113LowPVC25LV
11101921,MANU123,23.05,2021-10-20,2021-10-25,5,5,29.27,MATS,14355.89,USD,118MedPol23ER
11101921,MANU123,28.2,2021-10-20,2021-10-25,20,20,35.81,MATS,14355.89,USD,118DeePol27ER
11101921,MANU123,18.92,2021-10-20,2021-10-25,10,10,24.03,MATS,14355.89,USD,121HFPol009R
11101921,MANU123,40.21,2021-10-20,2021-10-25,5,5,51.07,MATS,14355.89,USD,121HFPol19ER
11101921,MANU123,50.17,2021-10-20,2021-10-25,5,5,63.72,MATS,14355.89,USD,121HarPol19ER
11101921,MANU123,33.73,2021-10-20,2021-10-25,45,45,42.84,MATS,14355.89,USD,121HFPol0ERA
11101921,MANU123,72.30866,2021-10-20,2021-10-25,2,2,91.83,MATS,14355.89,USD,121HarPol19ER
11101921,MANU123,58.08,2021-10-20,2021-10-25,1,1,73.76,MATS,14355.89,USD,123HarPol19ER
11101921,MANU123,14.6,2021-10-20,2021-10-25,10,10,18.54,MATS,14355.89,USD,124StuPVC0PRV
11101921,MANU123,16.5,2021-10-20,2021-10-25,5,5,20.96,MATS,14355.89,USD,124StuPVC0PRV
11101921,MANU123,16.5,2021-10-20,2021-10-25,5,5,20.96,MATS,14355.89,USD,124TeTem53EG
11101921,MANU123,19.02,2021-10-20,2021-10-25,10,10,24.16,MATS,14355.89,USD,128HarPol0ERA
11101921,MANU123,21.75,2021-10-20,2021-10-25,15,15,27.62,MATS,14355.89,USD,128HarPol0ERA
11101921,MANU123,25.58,2021-10-20,2021-10-25,15,15,32.49,MATS,14355.89,USD,311AntPVC26EV
11101921,MANU123,21.05,2021-10-20,2021-10-25,10,10,26.73,MATS,14355.89,USD,319AntPVC26LV
11101921,MANU123,17.59,2021-10-20,2021-10-25,25,25,22.34,MATS,14355.89,USD,319AntPVC26LV
11101921,MANU123,29.41,2021-10-20,2021-10-25,40,40,37.35,MATS,14355.89,USD,ECORecRec51LP
11101921,MANU123,32.8,2021-10-20,2021-10-25,30,30,41.66,MATS,14355.89,USD,ECORecRec60EP
11101921,MANU123,22.49,2021-10-20,2021-10-25,25,25,28.56,MATS,14355.89,USD,ECOEvRec60EP
11101921,MANU123,13.44,2021-10-20,2021-10-25,5,5,17.07,MATS,14355.89,USD,FBUMatAnt660B
11101921,MANU123,15.42,2021-10-20,2021-10-25,20,20,19.58,MATS,14355.89,USD,FCAAnAnt24GY
11101921,MANU123,15.42,2021-10-20,2021-10-25,5,5,19.58,MATS,14355.89,USD,FCAAntAnt4XGY
11101921,MANU123,14.3,2021-10-20,2021-10-25,15,15,18.16,MATS,14355.89,USD,FCAAnAnt32BK
11101921,MANU123,19.98,2021-10-20,2021-10-25,50,50,25.37,MATS,14355.89,USD,FCAAnAnt32GY
11101921,MANU123,19.98,2021-10-20,2021-10-25,5,5,25.37,MATS,14355.89,USD,FCASyAnt35BK
11101921,MANU123,19.21,2021-10-20,2021-10-25,5,5,24.4,MATS,14355.89,USD,FCAAntAnt2535
11101921,MANU123,32.29,2021-10-20,2021-10-25,15,15,41.01,MATS,14355.89,USD,FCVFaTem836A
11101921,MANU123,14.13,2021-10-20,2021-10-25,25,25,17.95,DESK,14355.89,USD,FCVTeTem14WG
11101921,MANU123,19.02,2021-10-20,2021-10-25,40,40,24.16,DESK,14355.89,USD,FCVTeTem23TP
11101921,MANU123,13.01,2021-10-20,2021-10-25,2,2,16.52,PRES,14355.89,USD,FCVLaSte836A
11101921,MANU123,28.97,2021-10-20,2021-10-25,10,10,36.79,MATS,14355.89,USD,FPDCrDes24CV
11101921,MANU123,11.68,2021-10-20,2021-10-25,5,5,14.83,MATS,14355.89,USD,FPD19Des924P
11101921,MANU123,2.65,2021-10-20,2021-10-25,90,90,3.37,DESK,14355.89,USD,FPDAntDes24RA
11101921,MANU123,22.62,2021-10-20,2021-10-25,1,1,28.73,MATS,14355.89,USD,M124Pol95ER
700657,MANU456,93.14,2021-10-29,2021-12-06,7,7,93.14,MATS,5733.75,,FMTPrEnt672B
700657,MANU456,39.81,2021-10-29,2021-12-06,1,1,39.81,MATS,5733.75,,FNEWiEnt60CH
700657,MANU456,99.56,2021-10-29,2021-12-06,1,1,99.56,MATS,5733.75,,FNEWiEnt60CH
11090502,MANU123,32.53,2021-11-02,2021-11-08,15,15,40.99,MATS,18575.28,USD,111MedPol23LR
11090502,MANU123,39.77,2021-11-02,2021-11-08,5,5,50.11,MATS,18575.28,USD,111DeePol27LR
11090502,MANU123,56.09,2021-11-02,2021-11-08,13,13,70.67,MATS,18575.28,USD,111AllPol23ER
11090502,MANU123,71.19,2021-11-02,2021-11-08,2,2,89.7,MATS,18575.28,USD,111AllPol23ER
11090502,MANU123,45.67,2021-11-02,2021-11-08,5,5,57.54,MATS,18575.28,USD,111DeePol27ER
11090502,MANU123,43.66,2021-11-02,2021-11-08,10,10,55.01,MATS,18575.28,USD,111DeePol27LR
11090502,MANU123,19.41,2021-11-02,2021-11-08,15,15,24.46,MATS,18575.28,USD,113LowPVC25LV
11090502,MANU123,23.05,2021-11-02,2021-11-08,5,5,29.04,MATS,18575.28,USD,118MedPol23ER
11090502,MANU123,28.2,2021-11-02,2021-11-08,5,5,35.53,MATS,18575.28,USD,118DeePol27ER
11090502,MANU123,18.92,2021-11-02,2021-11-08,5,5,23.84,MATS,18575.28,USD,121HFPol009R
11090502,MANU123,40.21,2021-11-02,2021-11-08,5,5,50.66,MATS,18575.28,USD,121HFPol19ER
11090502,MANU123,33.73,2021-11-02,2021-11-08,10,10,42.5,MATS,18575.28,USD,121HFPol0ERA
11090502,MANU123,19.73,2021-11-02,2021-11-08,200,200,24.86,MATS,18575.28,USD,121HarPVC20EV
11090502,MANU123,72.31,2021-11-02,2021-11-08,4,4,91.11,MATS,18575.28,USD,121HarPol19ER
11090502,MANU123,28.36,2021-11-02,2021-11-08,10,10,35.73,MATS,18575.28,USD,122PolPol19ER
11090502,MANU123,58.08,2021-11-02,2021-11-08,2,2,73.18,MATS,18575.28,USD,123HarPol19ER
11090502,MANU123,14.6,2021-11-02,2021-11-08,10,10,18.4,MATS,18575.28,USD,124StuPVC0PRV
11090502,MANU123,73.95,2021-11-02,2021-11-08,15,15,93.18,MATS,18575.28,USD,124BlPVCHLBV
11090502,MANU123,23.05,2021-11-02,2021-11-08,35,35,29.04,MATS,18575.28,USD,128HarPol19ER
